Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
MARCHF9	MARCHF9	chr12	+	57755103	57760411	0.093928	0.116046	0.207761
CYP27B1	CYP27B1	chr12	-	57762334	57767078	0.000000	0.000000	0.000000
METTL1	METTL1	chr12	-	57768471	57772105	0.000000	0.000000	0.000000
EEF1AKMT3	EEF1AKMT3	chr12	+	57772614	57782541	1.470140	1.816331	3.251834
TSFM	TSFM	chr12	+	57782745	57802856	6.906845	66.538574	119.126091
AVIL	AVIL	chr12	-	57797376	57816069	0.000000	0.000000	0.000000
CTDSP2	CTDSP2	chr12	-	57819927	57846729	10.367993	12.809466	22.933184
MIR26A2	MIR26A2	chr12	-	57824609	57824692	0.000000	0.000000	0.000000
LOC283387	LOC283387	chr12	-	57869835	57896482	0.000000	0.000000	0.000000
GIHCG	GIHCG	chr12	-	57931449	57936164	103.307037	127.633942	228.507034
ATP23	ATP23	chr12	+	57941567	57959148	2.620215	3.276407	5.865854
LINC02403	LINC02403	chr12	+	58087892	58093360	0.0	0.0	0.0
LINC02388	LINC02388	chr12	-	58565959	58781716	0.0	0.0	0.0
LOC100506869	LOC100506869	chr12	+	58591702	58812668	0.0	0.0	0.0
LRIG3	LRIG3	chr12	-	58872155	58920504	0.000000	0.000000	0.000000
SLC16A7	SLC16A7	chr12	+	59596029	59789840	0.0	0.0	0.0
TAFA2	TAFA2	chr12	-	61708248	62192839	0.0	0.0	0.0
USP15	USP15	chr12	+	62260340	62416388	0.162315	2.970226	5.317689
MIR6125	MIR6125	chr12	+	62260359	62260454	464.778198	574.224915	1028.052856
MON2	MON2	chr12	+	62466826	62600476	1.272220	1.578991	2.826917
LINC01465	LINC01465	chr12	-	62601751	62603434	1.789786	2.211248	3.958866
MIRLET7I	MIRLET7I	chr12	+	62603686	62603769	1.607143	1.985596	3.554874
PPM1H	PPM1H	chr12	-	62643994	62935150	0.572460	0.707264	1.266236
AVPR1A	AVPR1A	chr12	-	63142759	63151201	0.0	0.0	0.0
DPY19L2	DPY19L2	chr12	-	63558913	63668493	0.728485	0.900030	1.611351
RXYLT1	RXYLT1	chr12	+	63779909	63809561	9.863437	13.946229	24.968369
RXYLT1-AS1	RXYLT1-AS1	chr12	-	63808845	63822156	0.000000	0.000000	0.000000
MIR10527	MIR10527	chr12	+	63823663	63823727	2.076923	2.566000	4.593990
SRGAP1	SRGAP1	chr12	+	63844700	64162217	0.368128	0.455490	0.815478
C12orf66	C12orf66	chr12	-	64186312	64222296	0.162000	0.264682	0.473869
C12orf56	C12orf56	chr12	-	64264762	64390758	0.000000	0.000000	0.000000
XPOT	XPOT	chr12	+	64404392	64451125	21.939445	27.105782	48.528328
TBK1	TBK1	chr12	+	64452120	64502113	10.752273	13.284235	23.783182
RASSF3	RASSF3	chr12	+	64610495	64697564	8.159829	10.081319	18.048899
MIR548C	MIR548C	chr12	+	64622509	64622605	0.000000	0.000000	0.000000
MIR548Z	MIR548Z	chr12	-	64622509	64622605	0.000000	0.000000	0.000000
GNS	GNS	chr12	-	64713449	64759406	11.604357	14.336970	25.667925
TBC1D30	TBC1D30	chr12	+	64759497	64881033	0.000000	0.000000	0.000000
LINC02389	LINC02389	chr12	+	64883774	64977522	0.0	0.0	0.0
LINC02231	LINC02231	chr12	-	64920845	64992291	0.0	0.0	0.0
WIF1	WIF1	chr12	-	65050626	65121305	0.0	0.0	0.0
LEMD3	LEMD3	chr12	+	65169583	65248355	2.021797	2.497893	4.472056
MSRB3	MSRB3	chr12	+	65278683	65466907	0.615453	5.428156	9.718198
LOC100507065	LOC100507065	chr12	-	65466819	65642372	0.000000	0.000000	0.000000
LOC105369187	LOC105369187	chr12	-	65544238	65557311	0.000000	0.000000	0.000000
LINC02454	LINC02454	chr12	+	65602869	65612987	0.000000	0.000000	0.000000
RPSAP52	RPSAP52	chr12	-	65758021	65826974	0.000000	0.000000	0.000000
HMGA2	HMGA2	chr12	+	65824460	65966291	49.926376	163.181610	292.149109
HMGA2-AS1	HMGA2-AS1	chr12	-	65851227	65882325	0.044766	0.410885	0.735621
MIR6074	MIR6074	chr12	-	66023620	66023726	0.0	0.0	0.0
LINC02425	LINC02425	chr12	-	66027726	66031066	0.0	0.0	0.0
LLPH	LLPH	chr12	-	66116555	66130750	12.959989	16.011827	28.666475
LLPH-DT	LLPH-DT	chr12	+	66130751	66134449	5.417347	6.693033	11.982745
TMBIM4	TMBIM4	chr12	-	66135846	66170072	10.628372	14.121930	25.282932
IRAK3	IRAK3	chr12	+	66189214	66254614	0.0	0.0	0.0
MIR6502	MIR6502	chr12	+	66251082	66251157	0.0	0.0	0.0
HELB	HELB	chr12	+	66302493	66343643	1.927604	2.571521	4.603873
GRIP1	GRIP1	chr12	-	66347431	67069338	0.016628	0.022564	0.040396
LOC102724421	LOC102724421	chr12	-	67077626	67096284	0.0	0.0	0.0
CAND1	CAND1	chr12	+	67269358	67319953	5.549689	6.923265	12.394938
LINC02420	LINC02420	chr12	-	67440998	67442559	0.0	0.0	0.0
LINC02408	LINC02408	chr12	+	67520082	67567131	0.0	0.0	0.0
DYRK2	DYRK2	chr12	+	67648745	67665406	0.868475	1.072985	1.920998
LINC02421	LINC02421	chr12	-	67709047	67729475	0.0	0.0	0.0
LINC01479	LINC01479	chr12	+	67929235	67970017	0.0	0.0	0.0
IFNG-AS1	IFNG-AS1	chr12	+	67989445	68021327	0.0	0.0	0.0
IFNG	IFNG	chr12	-	68154768	68159740	0.0	0.0	0.0
IL26	IL26	chr12	-	68201349	68225810	0.000000	0.000000	0.000000
IL22	IL22	chr12	-	68248242	68253604	0.0	0.0	0.0
MDM1	MDM1	chr12	-	68294566	68332414	2.945704	6.768427	12.117725
LINC02384	LINC02384	chr12	-	68431842	68451484	0.0	0.0	0.0
RAP1B	RAP1B	chr12	+	68610899	68671901	4.121244	5.095539	9.122702
SNORA70G	SNORA70G	chr12	-	68627234	68627375	0.000000	0.000000	0.000000
LOC100507250	LOC100507250	chr12	-	68674371	68686859	0.000000	0.000000	0.000000
NUP107	NUP107	chr12	+	68686978	68745809	6.740155	8.327338	14.908692
SLC35E3	SLC35E3	chr12	+	68746176	68781468	1.072717	1.642026	2.939770
LOC100130075	LOC100130075	chr12	-	68804437	68805494	0.0	0.0	0.0
MDM2	MDM2	chr12	+	68808172	68850684	4.474031	9.469195	16.952995
CPM	CPM	chr12	-	68851176	68963240	20.701906	25.954376	46.466930
CPSF6	CPSF6	chr12	+	69239569	69274358	7.484142	9.256440	16.572094
MIR1279	MIR1279	chr12	-	69273157	69273218	0.000000	0.000000	0.000000
LYZ	LYZ	chr12	+	69348381	69354234	0.0	0.0	0.0
YEATS4	YEATS4	chr12	+	69359710	69390870	16.399181	20.716343	37.089115
FRS2	FRS2	chr12	+	69470388	69579791	0.051865	0.476020	0.852233
SNORA113	SNORA113	chr12	+	69515440	69515593	0.000000	0.000000	0.000000
MIR3913-1	MIR3913-1	chr12	-	69584722	69584823	0.000000	0.000000	0.000000
MIR3913-2	MIR3913-2	chr12	+	69584723	69584822	0.000000	0.000000	0.000000
CCT2	CCT2	chr12	+	69585459	69601570	147.967545	219.133499	392.321533
LRRC10	LRRC10	chr12	-	69608565	69610907	0.0	0.0	0.0
BEST3	BEST3	chr12	-	69643508	69699416	0.346762	3.779460	6.766486
LOC101928002	LOC101928002	chr12	-	69713635	69738550	0.0	0.0	0.0
RAB3IP	RAB3IP	chr12	+	69738860	69823204	0.982300	4.043609	7.239399
MYRFL	MYRFL	chr12	+	69825227	69959097	0.0	0.0	0.0
PRANCR	PRANCR	chr12	-	70222191	70243360	1.493980	3.763253	6.737470
CNOT2	CNOT2	chr12	+	70243030	70354993	1.057344	15.640159	28.001062
KCNMB4	KCNMB4	chr12	+	70366290	70434292	1.858975	2.296730	4.111907
PTPRB	PTPRB	chr12	-	70515870	70637429	0.000000	0.000000	0.000000
PTPRR	PTPRR	chr12	-	70638073	70920738	0.0	0.0	0.0
TSPAN8	TSPAN8	chr12	-	71125096	71157999	0.0	0.0	0.0
LGR5	LGR5	chr12	+	71439798	71586308	0.0	0.0	0.0
ZFC3H1	ZFC3H1	chr12	-	71609601	71663848	2.107487	2.603761	4.661595
THAP2	THAP2	chr12	+	71664301	71680643	0.736657	0.910126	1.629427
TMEM19	TMEM19	chr12	+	71686082	71705047	4.167237	5.148545	9.217600
RAB21	RAB21	chr12	+	71754863	71800286	5.782097	7.143674	12.789543
TBC1D15	TBC1D15	chr12	+	71839759	71927250	0.030143	0.037548	0.067222
MRS2P2	MRS2P2	chr12	-	71848294	71850983	0.017472	0.021586	0.038647
TPH2	TPH2	chr12	+	71938845	72032440	0.0	0.0	0.0
TRHDE-AS1	TRHDE-AS1	chr12	-	72253507	72273509	2.177052	9.038091	16.181175
TRHDE	TRHDE	chr12	+	72272370	72670758	0.333859	0.412477	0.738470
LINC02444	LINC02444	chr12	+	73159190	73208317	0.0	0.0	0.0
LINC02882	LINC02882	chr12	-	74133176	74292631	0.0	0.0	0.0
ATXN7L3B	ATXN7L3B	chr12	+	74537835	74545430	4.360184	5.386928	9.644383
KCNC2	KCNC2	chr12	-	75040078	75209839	0.0	0.0	0.0
LOC100130268	LOC100130268	chr12	+	75234740	75251865	0.0	0.0	0.0
CAPS2	CAPS2	chr12	-	75275979	75390901	0.000000	0.000000	0.000000
GLIPR1L1	GLIPR1L1	chr12	+	75334670	75370560	0.000000	0.000000	0.000000
GLIPR1L2	GLIPR1L2	chr12	+	75391070	75432688	0.0	0.0	0.0
GLIPR1	GLIPR1	chr12	+	75480755	75503861	1.778765	2.197631	3.934488
KRR1	KRR1	chr12	-	75490863	75511609	10.767887	13.303527	23.817719
PHLDA1	PHLDA1	chr12	-	76025447	76031776	64.827881	80.093651	143.394165
NAP1L1	NAP1L1	chr12	-	76036585	76084685	48.424381	65.703545	117.631104
LNCOG	LNCOG	chr12	+	76259883	76305969	0.0	0.0	0.0
BBS10	BBS10	chr12	-	76344474	76348415	6.487294	8.014933	14.349383
OSBPL8	OSBPL8	chr12	-	76351798	76559771	0.948051	5.725049	10.249734
ZDHHC17	ZDHHC17	chr12	+	76764115	76853701	1.567297	1.938413	3.470401
CSRP2	CSRP2	chr12	-	76858709	76879019	52.148113	66.202682	118.524719
E2F7	E2F7	chr12	-	77021251	77065569	4.564996	5.639968	10.097412
NAV3	NAV3	chr12	+	77830894	78213010	0.295492	0.365075	0.653605
LINC02424	LINC02424	chr12	-	78326680	78359746	0.0	0.0	0.0
SYT1	SYT1	chr12	+	78863982	79452008	0.200529	0.341470	0.611344
MIR1252	MIR1252	chr12	+	79419257	79419321	0.000000	0.000000	0.000000
PAWR	PAWR	chr12	-	79584874	79691097	1.635453	4.186751	7.495670
PPP1R12A	PPP1R12A	chr12	-	79773563	79935455	4.732717	6.079198	10.883779
PPP1R12A-AS1	PPP1R12A-AS1	chr12	+	79935281	79941395	1.884519	2.328289	4.168407
OTOGL	OTOGL	chr12	+	80099537	80380880	0.000000	0.000000	0.000000
PTPRQ	PTPRQ	chr12	+	80444235	80680273	0.0	0.0	0.0
MYF6	MYF6	chr12	+	80707634	80709474	0.0	0.0	0.0
MYF5	MYF5	chr12	+	80716912	80719670	0.0	0.0	0.0
LINC01490	LINC01490	chr12	+	80763154	80770715	0.0	0.0	0.0
LIN7A	LIN7A	chr12	-	80792521	80937934	0.552525	0.682634	1.222142
MIR617	MIR617	chr12	-	80832533	80832629	0.000000	0.000000	0.000000
MIR618	MIR618	chr12	-	80935736	80935833	0.000000	0.000000	0.000000
ACSS3	ACSS3	chr12	+	81078079	81261210	0.0	0.0	0.0
MIR4699	MIR4699	chr12	+	81158388	81158461	0.0	0.0	0.0
PPFIA2	PPFIA2	chr12	-	81257975	81759350	0.0	0.0	0.0
PPFIA2-AS1	PPFIA2-AS1	chr12	+	81279189	81312422	0.0	0.0	0.0
LINC02426	LINC02426	chr12	+	81953719	81993133	0.0	0.0	0.0
CCDC59	CCDC59	chr12	-	82352304	82358805	50.479546	67.414452	120.694191
METTL25	METTL25	chr12	+	82358529	82479237	0.096690	1.019926	1.826005
TMTC2	TMTC2	chr12	+	82686906	83134865	0.808698	1.039145	1.860414
SLC6A15	SLC6A15	chr12	-	84859491	84912829	0.180403	0.410087	0.734192
TSPAN19	TSPAN19	chr12	-	85014317	85036277	0.000000	0.000000	0.000000
LRRIQ1	LRRIQ1	chr12	+	85036351	85245105	0.190986	0.235960	0.422446
ALX1	ALX1	chr12	+	85280220	85301783	1.075967	1.329337	2.379954
RASSF9	RASSF9	chr12	-	85800703	85836409	0.0	0.0	0.0
NTS	NTS	chr12	+	85874295	85882992	0.0	0.0	0.0
MGAT4C	MGAT4C	chr12	-	85955668	86839000	0.001730	0.004401	0.007879
MIR3059	MIR3059	chr12	-	86745068	86745149	0.000000	0.000000	0.000000
LOC105369879	LOC105369879	chr12	+	87330739	87332321	0.0	0.0	0.0
LINC02258	LINC02258	chr12	+	87768812	87805749	0.0	0.0	0.0
MKRN9P	MKRN9P	chr12	-	87782886	87784711	0.0	0.0	0.0
C12orf50	C12orf50	chr12	-	87980036	88029401	0.0	0.0	0.0
C12orf29	C12orf29	chr12	+	88035536	88050160	12.492699	15.434500	27.632866
CEP290	CEP290	chr12	-	88049016	88142088	4.390191	5.424000	9.710757
TMTC3	TMTC3	chr12	+	88142307	88199887	2.435663	3.149539	5.638718
KITLG	KITLG	chr12	-	88492793	88580473	0.051225	0.063311	0.113348
LINC02458	LINC02458	chr12	-	89011126	89019692	0.0	0.0	0.0
DUSP6	DUSP6	chr12	-	89347237	89352501	17.565517	22.301285	39.926682
POC1B	POC1B	chr12	-	89419721	89526047	0.892549	1.170754	2.096036
GALNT4	GALNT4	chr12	-	89519413	89524796	0.316122	0.390563	0.699237
POC1B-GALNT4	POC1B-GALNT4	chr12	-	89519413	89526262	2.711589	3.893592	6.970819
POC1B-AS1	POC1B-AS1	chr12	+	89525570	89541542	1.040393	1.285386	2.301267
ATP2B1	ATP2B1	chr12	-	89588049	89709366	2.563708	3.405094	6.096245
ATP2B1-AS1	ATP2B1-AS1	chr12	+	89708955	89711952	11.592878	14.322788	25.642534
LINC02399	LINC02399	chr12	+	89947693	89949726	0.0	0.0	0.0
LINC02392	LINC02392	chr12	+	90293318	90300698	0.0	0.0	0.0
LINC00615	LINC00615	chr12	+	90918023	90948669	0.0	0.0	0.0
CCER1	CCER1	chr12	-	90952215	90955176	0.0	0.0	0.0
EPYC	EPYC	chr12	-	90963682	91004972	0.0	0.0	0.0
KERA	KERA	chr12	-	91050494	91058024	0.0	0.0	0.0
LUM	LUM	chr12	-	91102629	91111494	0.0	0.0	0.0
DCN	DCN	chr12	-	91140484	91182817	0.0	0.0	0.0
LINC01619	LINC01619	chr12	-	91984976	92142831	0.000000	0.000000	0.000000
BTG1	BTG1	chr12	-	92140278	92145846	10.454958	12.916908	23.125544
LOC101928617	LOC101928617	chr12	+	92146085	92185784	0.000000	0.000000	0.000000
CLLU1-AS1	CLLU1-AS1	chr12	-	92420086	92432999	0.000000	0.000000	0.000000
CLLU1	CLLU1	chr12	+	92421531	92431002	0.000000	0.000000	0.000000
LINC02397	LINC02397	chr12	+	92466679	92483947	0.0	0.0	0.0
PLEKHG7	PLEKHG7	chr12	+	92702843	92772455	0.000000	0.000000	0.000000
EEA1	EEA1	chr12	-	92770637	92929295	5.855763	7.234687	12.952487
LOC643339	LOC643339	chr12	-	93003758	93377736	0.000000	0.000000	0.000000
LINC02412	LINC02412	chr12	+	93174366	93181832	0.000000	0.000000	0.000000
NUDT4	NUDT4	chr12	+	93377925	93408146	0.820448	2.693276	4.821856
UBE2N	UBE2N	chr12	-	93405684	93441947	32.562439	40.230293	72.025551
MRPL42	MRPL42	chr12	+	93467514	93516214	4.219759	5.230103	9.363616
SOCS2-AS1	SOCS2-AS1	chr12	-	93565628	93571398	0.000000	0.000000	0.000000
SOCS2	SOCS2	chr12	+	93569969	93576745	1.238265	2.821961	5.052245
CRADD	CRADD	chr12	+	93677371	93894840	0.000000	0.000000	0.000000
LOC101928731	LOC101928731	chr12	-	93707791	93737823	0.000000	0.000000	0.000000
LOC105369911	LOC105369911	chr12	-	93894965	93943606	0.0	0.0	0.0
PLXNC1	PLXNC1	chr12	+	94148577	94307675	0.000000	0.000000	0.000000
CEP83	CEP83	chr12	-	94306394	94460454	0.927298	1.947718	3.487061
CEP83-DT	CEP83-DT	chr12	+	94460003	94462568	0.673032	0.831519	1.488694
MIR5700	MIR5700	chr12	+	94561789	94561859	0.0	0.0	0.0
TMCC3	TMCC3	chr12	-	94567122	94650557	3.839763	4.812510	8.615986
MIR7844	MIR7844	chr12	-	94571231	94571352	0.385246	0.475964	0.852134
MIR492	MIR492	chr12	+	94834398	94834513	0.000000	0.000000	0.000000
KRT19P2	KRT19P2	chr12	+	94834454	94835028	0.000000	0.000000	0.000000
NDUFA12	NDUFA12	chr12	-	94971328	95003713	810.837585	1046.275879	1873.180298
NR2C1	NR2C1	chr12	-	95020229	95073618	4.421121	6.727486	12.044429
FGD6	FGD6	chr12	-	95076749	95217467	1.481500	1.830366	3.276961
VEZT	VEZT	chr12	+	95217746	95302799	1.888219	8.088001	14.480201
MIR331	MIR331	chr12	+	95308420	95308513	0.234043	0.289156	0.517685
MIR3685	MIR3685	chr12	+	95309923	95309984	0.532258	0.657595	1.177313
METAP2	METAP2	chr12	+	95474152	95515837	27.484869	34.019699	60.906525
USP44	USP44	chr12	-	95516560	95551476	0.318303	0.468238	0.838300
PGAM1P5	PGAM1P5	chr12	+	95649255	95673994	0.000000	0.000000	0.000000
NTN4	NTN4	chr12	-	95657807	95791155	0.232119	0.322735	0.577802
LOC105369921	LOC105369921	chr12	-	95795345	95858839	0.000000	0.000000	0.000000
LINC02410	LINC02410	chr12	+	95803097	95823314	0.000000	0.000000	0.000000
SNRPF	SNRPF	chr12	+	95858952	95867053	699.175598	863.818604	1546.521362
CCDC38	CCDC38	chr12	-	95867048	95942614	0.000000	0.000000	0.000000
AMDHD1	AMDHD1	chr12	+	95943331	95968720	0.000000	0.000000	0.000000
HAL	HAL	chr12	-	95972662	95996365	0.0	0.0	0.0
LTA4H	LTA4H	chr12	-	96000753	96043520	1.398384	1.962135	3.512872
ELK3	ELK3	chr12	+	96194375	96269824	8.194925	20.326481	36.391129
CDK17	CDK17	chr12	-	96278261	96400439	6.796618	8.943701	16.012186
CFAP54	CFAP54	chr12	+	96489577	96875555	0.000000	0.000000	0.000000
NEDD1	NEDD1	chr12	+	96907257	96953779	3.393746	4.396639	7.871440
RMST	RMST	chr12	+	97462776	97565015	0.0	0.0	0.0
MIR1251	MIR1251	chr12	+	97491909	97491978	0.0	0.0	0.0
MIR135A2	MIR135A2	chr12	+	97563812	97563911	0.0	0.0	0.0
PAFAH1B2P2	PAFAH1B2P2	chr12	-	97713412	97756517	0.0	0.0	0.0
MIR4495	MIR4495	chr12	-	97939056	97939121	0.0	0.0	0.0
MIR4303	MIR4303	chr12	-	97995383	97995448	0.0	0.0	0.0
SLC9A7P1	SLC9A7P1	chr12	-	98453841	98457145	0.006959	0.008598	0.015393
LINC02453	LINC02453	chr12	-	98485544	98503855	0.000000	0.000000	0.000000
TMPO-AS1	TMPO-AS1	chr12	-	98512973	98516226	26.225201	32.400753	58.008076
TMPO	TMPO	chr12	+	98515573	98550350	37.684456	83.003403	148.603577
SLC25A3	SLC25A3	chr12	+	98593625	98606366	38.725185	198.713745	355.763428
SNORA53	SNORA53	chr12	+	98599635	98599884	0.000000	0.000000	0.000000
IKBIP	IKBIP	chr12	-	98613424	98644788	4.553137	31.470449	56.342522
APAF1	APAF1	chr12	+	98645290	98735433	0.764730	0.944810	1.691523
ANKS1B	ANKS1B	chr12	-	98734791	99984654	0.000000	0.000000	0.000000
LOC101928937	LOC101928937	chr12	+	99093359	99105011	0.000000	0.000000	0.000000
FAM71C	FAM71C	chr12	+	99647753	99650114	0.000000	0.000000	0.000000
UHRF1BP1L	UHRF1BP1L	chr12	-	100037074	100142874	0.322739	0.610846	1.093616
GOLGA2P5	GOLGA2P5	chr12	-	100156396	100173343	0.000000	0.000000	0.000000
MIR1827	MIR1827	chr12	+	100189884	100189949	0.000000	0.000000	0.000000
ACTR6	ACTR6	chr12	+	100200087	100224424	10.069110	13.217398	23.663519
DEPDC4	DEPDC4	chr12	-	100203669	100267079	0.031417	0.052912	0.094730
SCYL2	SCYL2	chr12	+	100267140	100341724	4.549933	5.817663	10.415544
SLC17A8	SLC17A8	chr12	+	100357074	100422055	0.000000	0.000000	0.000000
NR1H4	NR1H4	chr12	+	100473866	100564414	0.022751	0.099910	0.178871
GAS2L3	GAS2L3	chr12	+	100573684	100628288	3.826386	6.071537	10.870062
ANO4	ANO4	chr12	+	100794776	101128641	0.0	0.0	0.0
MIR548AQ	MIR548AQ	chr12	+	101138558	121596600	0.0	0.0	0.0
SLC5A8	SLC5A8	chr12	-	101155496	101210238	0.0	0.0	0.0
UTP20	UTP20	chr12	+	101280105	101386618	2.779172	3.433616	6.147310
ARL1	ARL1	chr12	-	101393116	101407820	19.147615	24.011707	42.988907
SPIC	SPIC	chr12	+	101475336	101486997	0.0	0.0	0.0
MYBPC1	MYBPC1	chr12	+	101594931	101686028	0.0	0.0	0.0
CHPT1	CHPT1	chr12	+	101697640	101729074	30.550379	37.744431	67.575027
SYCP3	SYCP3	chr12	-	101728648	101739472	0.000000	0.000000	0.000000
GNPTAB	GNPTAB	chr12	-	101745499	101830959	1.607156	1.985612	3.554903
DRAM1	DRAM1	chr12	+	101877580	101923612	0.965411	1.192748	2.135413
WASHC3	WASHC3	chr12	-	102012840	102062124	25.299402	31.349604	56.126175
NUP37	NUP37	chr12	-	102073103	102120114	8.891632	10.985448	19.667589
PARPBP	PARPBP	chr12	+	102120183	102197520	1.277597	8.383247	15.008788
PMCH	PMCH	chr12	-	102196459	102197833	0.000000	0.000000	0.000000
IGF1	IGF1	chr12	-	102395874	102480563	0.000000	0.000000	0.000000
LINC00485	LINC00485	chr12	-	102809283	102824399	0.0	0.0	0.0
PAH	PAH	chr12	-	102836889	102958441	0.0	0.0	0.0
ASCL1	ASCL1	chr12	+	102957674	102960511	0.0	0.0	0.0
LOC101929058	LOC101929058	chr12	+	103151842	103168308	0.0	0.0	0.0
C12orf42	C12orf42	chr12	-	103237591	103496010	0.0	0.0	0.0
LOC105369945	LOC105369945	chr12	+	103496040	103497695	0.0	0.0	0.0
LINC02401	LINC02401	chr12	+	103547794	103559815	0.0	0.0	0.0
STAB2	STAB2	chr12	+	103587273	103766718	0.0	0.0	0.0
NT5DC3	NT5DC3	chr12	-	103772310	103841234	0.551172	0.680963	1.219149
TTC41P	TTC41P	chr12	-	103843749	103930211	0.269486	0.332945	0.596082
HSP90B1	HSP90B1	chr12	+	103930410	103947926	48.259274	59.623444	106.745712
MIR3652	MIR3652	chr12	+	103930425	103930555	2989.868896	3693.928223	6613.354492
C12orf73	C12orf73	chr12	-	103950194	103957215	0.000000	0.000000	0.000000
TDG	TDG	chr12	+	103965804	103988878	5.207981	6.656929	11.918108
GLT8D2	GLT8D2	chr12	-	103988987	104064437	0.077464	0.543570	0.973170
HCFC2	HCFC2	chr12	+	104064531	104106524	0.033216	0.041038	0.073471
NFYB	NFYB	chr12	-	104117086	104138210	3.152088	3.894346	6.972170
TXNRD1	TXNRD1	chr12	+	104215779	104350307	38.987885	72.253647	129.357956
EID3	EID3	chr12	+	104303739	104305204	0.128240	0.158438	0.283657
CHST11	CHST11	chr12	+	104456948	104762014	0.898354	1.109900	1.987088
MIR3922	MIR3922	chr12	+	104591633	104591716	0.000000	0.000000	0.000000
SLC41A2	SLC41A2	chr12	-	104802553	104958744	0.244884	0.312715	0.559864
C12orf45	C12orf45	chr12	+	104986316	105017625	0.809422	1.000026	1.790378
ALDH1L2	ALDH1L2	chr12	-	105019790	105084458	0.025310	0.031270	0.055984
LOC414300	LOC414300	chr12	-	105102472	105107642	0.000000	0.000000	0.000000
WASHC4	WASHC4	chr12	+	105107731	105169128	3.046715	3.764161	6.739094
APPL2	APPL2	chr12	-	105173297	105236230	2.177322	2.949290	5.280206
KCCAT198	KCCAT198	chr12	-	105304867	105327017	0.000000	0.000000	0.000000
C12orf75	C12orf75	chr12	+	105330691	105371518	58.674698	72.491516	129.783813
CASC18	CASC18	chr12	+	105704203	105744063	0.0	0.0	0.0
NUAK1	NUAK1	chr12	-	106063347	106140033	0.653570	0.807474	1.445645
CKAP4	CKAP4	chr12	-	106237881	106248020	5.935277	7.332926	13.128366
TCP11L2	TCP11L2	chr12	+	106302733	106347003	0.000000	0.000000	0.000000
POLR3B	POLR3B	chr12	+	106357748	106510198	0.727929	2.143761	3.838042
LOC100287944	LOC100287944	chr12	-	106496410	106774831	0.000000	0.000000	0.000000
RFX4	RFX4	chr12	+	106583004	106762803	0.000000	0.000000	0.000000
LOC100505978	LOC100505978	chr12	-	106680758	106684700	0.000000	0.000000	0.000000
RIC8B	RIC8B	chr12	+	106774682	106889316	0.394283	0.528356	0.945933
TMEM263	TMEM263	chr12	+	106955722	106974037	0.973689	1.396130	2.499535
MTERF2	MTERF2	chr12	-	106977277	106987166	5.702327	7.125004	12.756117
CRY1	CRY1	chr12	-	106991365	107093549	2.756538	3.405652	6.097245
BTBD11	BTBD11	chr12	+	107318434	107659642	0.0	0.0	0.0
PWP1	PWP1	chr12	+	107685732	107713162	6.598570	15.634007	27.990051
PRDM4	PRDM4	chr12	-	107732871	107761137	2.477143	3.060465	5.479245
LOC101929162	LOC101929162	chr12	+	107736555	107759968	0.000000	0.000000	0.000000
ASCL4	ASCL4	chr12	+	107774385	107776644	0.0	0.0	0.0
LOC728739	LOC728739	chr12	-	107903150	107903771	0.0	0.0	0.0
WSCD2	WSCD2	chr12	+	108129288	108250536	0.0	0.0	0.0
CMKLR1	CMKLR1	chr12	-	108288044	108339311	0.0	0.0	0.0
LINC01498	LINC01498	chr12	-	108459425	108473689	0.0	0.0	0.0
FICD	FICD	chr12	+	108515277	108521210	0.000000	0.000000	0.000000
SART3	SART3	chr12	-	108522214	108561173	9.088873	11.229135	20.103872
ISCU	ISCU	chr12	+	108561463	108569384	9.609288	37.944530	67.933273
TMEM119	TMEM119	chr12	-	108589851	108598084	0.000000	0.000000	0.000000
SELPLG	SELPLG	chr12	-	108621904	108633894	0.000000	0.000000	0.000000
MIR4496	MIR4496	chr12	+	108635810	108635870	0.000000	0.000000	0.000000
CORO1C	CORO1C	chr12	-	108645111	108731518	19.298632	26.490562	47.426880
SSH1	SSH1	chr12	-	108778191	108857583	0.784245	1.017686	1.821995
MIR619	MIR619	chr12	-	108836908	108837006	0.000000	0.000000	0.000000
DAO	DAO	chr12	+	108880092	108901043	0.0	0.0	0.0
SVOP	SVOP	chr12	-	108907741	109021068	0.000000	0.000000	0.000000
USP30	USP30	chr12	+	109023089	109088026	0.031783	0.080357	0.143866
USP30-AS1	USP30-AS1	chr12	-	109052041	109053965	9.002569	11.122508	19.912973
ALKBH2	ALKBH2	chr12	-	109088188	109093488	0.769424	0.964305	1.726424
UNG	UNG	chr12	+	109097597	109110992	17.876272	24.764166	44.336056
ACACB	ACACB	chr12	+	109116587	109268225	0.000000	0.000000	0.000000
FOXN4	FOXN4	chr12	-	109277978	109309284	0.000000	0.000000	0.000000
LINC01486	LINC01486	chr12	-	109354187	109359488	0.000000	0.000000	0.000000
MYO1H	MYO1H	chr12	+	109388719	109448371	0.000000	0.000000	0.000000
KCTD10	KCTD10	chr12	-	109448655	109477300	4.652972	5.753721	10.301067
UBE3B	UBE3B	chr12	+	109477623	109536702	1.025841	4.396750	7.871639
MMAB	MMAB	chr12	-	109553716	109573504	0.000000	0.000000	0.000000
MVK	MVK	chr12	+	109573794	109598125	0.000000	0.000000	0.000000
